,time,accX,accY,accZ,gyroX,gyroY,gyroZ,device,side,exercise,nth_repetition,angle,direction
43670,295.9688,9.84,2.28,-1.4,0.08,0.2,-0.04,84:FC:E6:52:4B:58,L,A,21,17.39999999999999,down
43671,295.9688,10.0,2.44,-1.42,0.15,0.25,-0.14,84:FC:E6:52:4B:58,L,A,21,16.79999999999999,down
43672,295.9688,9.9,1.28,-2.97,-0.04,-0.76,0.52,84:FC:E6:52:4B:58,L,A,21,16.19999999999999,down
43673,295.9688,9.94,1.42,-2.95,-0.1,-0.77,0.52,84:FC:E6:52:4B:58,L,A,21,15.599999999999987,down
43674,295.9688,9.82,1.34,-2.97,-0.14,-0.8,0.5,84:FC:E6:52:4B:58,L,A,21,14.99999999999999,down
43675,295.9688,9.99,1.8,-1.97,-0.3,-0.32,0.39,84:FC:E6:52:4B:58,L,A,21,14.39999999999999,down
43676,295.9688,10.02,2.07,-1.6,-0.5,-0.2,0.35,84:FC:E6:52:4B:58,L,A,21,13.79999999999999,down
43677,295.9688,10.06,2.09,-1.64,-0.49,-0.26,0.37,84:FC:E6:52:4B:58,L,A,21,13.19999999999999,down
43678,295.9688,9.92,2.07,-1.66,-0.44,-0.22,0.36,84:FC:E6:52:4B:58,L,A,21,12.59999999999999,down
43679,295.9688,9.9,1.95,-1.57,-0.57,-0.2,0.33,84:FC:E6:52:4B:58,L,A,21,11.999999999999991,down
43680,295.9688,10.0,1.91,-1.66,-0.69,-0.28,0.33,84:FC:E6:52:4B:58,L,A,21,11.399999999999991,down
43681,295.9688,9.98,2.03,-1.66,-0.67,-0.27,0.32,84:FC:E6:52:4B:58,L,A,21,10.799999999999992,down
43682,295.9688,9.94,2.02,-1.65,-0.52,-0.23,0.32,84:FC:E6:52:4B:58,L,A,21,10.199999999999992,down
43683,295.9688,9.98,1.86,-1.54,-0.41,-0.2,0.37,84:FC:E6:52:4B:58,L,A,21,9.599999999999993,down
43684,295.9688,9.99,1.91,-1.66,-0.39,-0.19,0.35,84:FC:E6:52:4B:58,L,A,21,8.999999999999993,down
43685,295.9688,9.93,1.93,-1.69,-0.36,-0.19,0.34,84:FC:E6:52:4B:58,L,A,21,8.399999999999993,down
43686,295.9688,9.92,1.81,-1.83,-0.39,-0.19,0.39,84:FC:E6:52:4B:58,L,A,21,7.799999999999994,down
43687,295.9688,9.93,2.61,-1.52,0.14,0.26,-0.14,84:FC:E6:52:4B:58,L,A,21,7.199999999999994,down
43688,295.9688,10.02,1.79,-1.97,-0.32,-0.43,0.36,84:FC:E6:52:4B:58,L,A,21,6.599999999999994,down
43689,295.9688,9.93,1.71,-2.27,-0.44,-0.43,0.29,84:FC:E6:52:4B:58,L,A,21,5.999999999999995,down
43690,295.9688,9.95,1.67,-2.17,-0.56,-0.48,0.37,84:FC:E6:52:4B:58,L,A,21,5.399999999999995,down
43691,295.9688,10.01,1.45,-2.13,-0.58,-0.46,0.36,84:FC:E6:52:4B:58,L,A,21,4.799999999999995,down
43692,295.9688,10.02,1.52,-2.16,-0.48,-0.49,0.38,84:FC:E6:52:4B:58,L,A,21,4.199999999999996,down
43693,295.9688,10.08,1.49,-2.25,-0.4,-0.53,0.41,84:FC:E6:52:4B:58,L,A,21,3.5999999999999956,down
43694,295.9688,10.04,1.56,-2.34,-0.31,-0.68,0.4,84:FC:E6:52:4B:58,L,A,21,2.9999999999999956,down
43695,295.9688,9.94,1.68,-2.47,-0.31,-0.71,0.4,84:FC:E6:52:4B:58,L,A,21,2.3999999999999955,down
43696,295.9688,9.96,1.55,-2.5,-0.23,-0.62,0.41,84:FC:E6:52:4B:58,L,A,21,1.7999999999999954,down
43697,295.9688,9.95,1.46,-2.47,-0.23,-0.61,0.49,84:FC:E6:52:4B:58,L,A,21,1.1999999999999953,down
43698,295.9688,9.92,1.45,-2.55,-0.17,-0.66,0.5,84:FC:E6:52:4B:58,L,A,21,0.5999999999999953,down
43699,295.9688,9.85,1.46,-2.7,-0.13,-0.69,0.5,84:FC:E6:52:4B:58,L,A,21,0.5999999999999953,down
43700,298.96906,-6.72,-1.6,-5.9,0.4,-0.88,0.01,84:FC:E6:52:4B:58,L,A,22,0.72,up
43701,298.96906,-6.44,-1.39,-6.08,0.39,-1.03,-0.02,84:FC:E6:52:4B:58,L,A,22,1.44,up
43702,298.96906,8.11,-0.57,-6.42,-0.21,-1.12,0.66,84:FC:E6:52:4B:58,L,A,22,2.16,up
43703,298.96906,-6.61,-1.58,-6.0,0.39,-0.95,-0.0,84:FC:E6:52:4B:58,L,A,22,2.88,up
43704,298.96906,7.89,-0.45,-6.68,-0.05,-1.22,0.65,84:FC:E6:52:4B:58,L,A,22,3.5999999999999996,up
43705,298.96906,3.76,-1.26,-9.16,-0.41,-1.92,0.62,84:FC:E6:52:4B:58,L,A,22,4.319999999999999,up
43706,298.96906,3.42,-1.15,-9.28,-0.42,-1.93,0.55,84:FC:E6:52:4B:58,L,A,22,5.039999999999999,up
43707,298.96906,3.2,-1.22,-9.17,-0.44,-1.93,0.48,84:FC:E6:52:4B:58,L,A,22,5.759999999999999,up
43708,298.96906,2.9,-1.14,-8.92,-0.39,-1.9,0.46,84:FC:E6:52:4B:58,L,A,22,6.479999999999999,up
43709,298.96906,2.5,-1.14,-9.05,-0.35,-1.87,0.37,84:FC:E6:52:4B:58,L,A,22,7.199999999999998,up
43710,298.96906,2.58,-1.12,-9.15,-0.49,-1.83,0.45,84:FC:E6:52:4B:58,L,A,22,7.919999999999998,up
43711,298.96906,2.29,-0.93,-9.16,-0.53,-1.77,0.37,84:FC:E6:52:4B:58,L,A,22,8.639999999999999,up
43712,298.96906,2.1,-0.97,-9.05,-0.44,-1.75,0.35,84:FC:E6:52:4B:58,L,A,22,9.36,up
43713,298.96906,1.75,-0.95,-8.97,-0.4,-1.65,0.31,84:FC:E6:52:4B:58,L,A,22,10.08,up
43714,298.96906,3.84,-1.32,-9.04,-0.44,-1.89,0.55,84:FC:E6:52:4B:58,L,A,22,10.8,up
43715,298.96906,1.63,-1.1,-9.09,-0.38,-1.58,0.31,84:FC:E6:52:4B:58,L,A,22,11.52,up
43716,298.96906,0.99,-0.66,-9.31,-0.11,-1.39,0.14,84:FC:E6:52:4B:58,L,A,22,12.240000000000002,up
43717,298.96906,0.88,-0.79,-9.14,-0.08,-1.33,0.14,84:FC:E6:52:4B:58,L,A,22,12.960000000000004,up
43718,298.96906,0.69,-0.96,-9.01,-0.12,-1.28,0.12,84:FC:E6:52:4B:58,L,A,22,13.680000000000003,up
43719,298.96906,0.7,-1.12,-9.34,-0.34,-1.25,0.12,84:FC:E6:52:4B:58,L,A,22,14.400000000000004,up
43720,298.96906,0.57,-0.76,-9.52,-0.39,-1.25,0.01,84:FC:E6:52:4B:58,L,A,22,15.120000000000005,up
43721,298.96906,0.28,-0.6,-9.4,-0.32,-1.2,-0.04,84:FC:E6:52:4B:58,L,A,22,15.840000000000003,up
43722,298.96906,-0.01,-0.66,-9.31,-0.31,-1.15,-0.03,84:FC:E6:52:4B:58,L,A,22,16.560000000000006,up
43723,298.96906,-0.07,-0.8,-9.46,-0.34,-1.18,-0.03,84:FC:E6:52:4B:58,L,A,22,17.280000000000005,up
43724,298.96906,-0.11,-0.75,-9.63,-0.33,-1.16,-0.03,84:FC:E6:52:4B:58,L,A,22,18.000000000000004,up
43725,298.96906,1.29,-0.81,-9.28,-0.19,-1.45,0.2,84:FC:E6:52:4B:58,L,A,22,18.72,up
43726,298.96906,4.05,-1.32,-9.06,-0.41,-1.82,0.54,84:FC:E6:52:4B:58,L,A,22,19.44,up
43727,298.96906,4.39,-1.26,-9.06,-0.41,-1.88,0.58,84:FC:E6:52:4B:58,L,A,22,20.16,up
43728,298.96906,4.51,-1.61,-9.0,-0.4,-1.78,0.61,84:FC:E6:52:4B:58,L,A,22,20.88,up
43729,298.96906,7.43,-0.34,-7.06,-0.19,-1.35,0.6,84:FC:E6:52:4B:58,L,A,22,21.6,up
43730,298.96906,7.34,-0.48,-7.05,0.02,-1.33,0.64,84:FC:E6:52:4B:58,L,A,22,22.319999999999997,up
43731,298.96906,7.18,-0.68,-6.87,0.11,-1.28,0.63,84:FC:E6:52:4B:58,L,A,22,23.039999999999996,up
43732,298.96906,7.11,-0.72,-7.04,0.16,-1.26,0.61,84:FC:E6:52:4B:58,L,A,22,23.75999999999999,up
43733,298.96906,6.97,-0.77,-7.3,0.03,-1.35,0.58,84:FC:E6:52:4B:58,L,A,22,24.479999999999993,up
43734,298.96906,6.86,-0.95,-7.4,-0.0,-1.31,0.63,84:FC:E6:52:4B:58,L,A,22,25.199999999999992,up
43735,298.96906,6.81,-0.91,-7.32,0.03,-1.25,0.64,84:FC:E6:52:4B:58,L,A,22,25.91999999999999,up
43736,298.96906,6.56,-0.86,-7.56,0.11,-1.3,0.68,84:FC:E6:52:4B:58,L,A,22,26.63999999999999,up
43737,298.96906,6.43,-0.81,-7.98,0.23,-1.38,0.62,84:FC:E6:52:4B:58,L,A,22,27.35999999999999,up
43738,298.96906,6.42,-1.1,-8.02,0.22,-1.34,0.72,84:FC:E6:52:4B:58,L,A,22,28.079999999999988,up
43739,298.96906,6.21,-1.19,-7.93,0.24,-1.29,0.67,84:FC:E6:52:4B:58,L,A,22,28.799999999999983,up
43740,298.96906,6.24,-1.31,-8.03,0.19,-1.34,0.58,84:FC:E6:52:4B:58,L,A,22,29.519999999999985,up
43741,298.96906,5.92,-0.98,-8.4,-0.04,-1.37,0.69,84:FC:E6:52:4B:58,L,A,22,30.239999999999984,up
43742,298.96906,5.96,-1.3,-8.36,-0.02,-1.44,0.59,84:FC:E6:52:4B:58,L,A,22,30.959999999999983,up
43743,298.96906,5.73,-1.35,-7.99,0.09,-1.46,0.54,84:FC:E6:52:4B:58,L,A,22,31.679999999999986,up
43744,298.96906,5.57,-1.1,-8.04,0.06,-1.47,0.53,84:FC:E6:52:4B:58,L,A,22,32.399999999999984,up
43745,298.96906,5.53,-1.53,-8.56,-0.21,-1.6,0.59,84:FC:E6:52:4B:58,L,A,22,33.11999999999998,up
43746,298.96906,5.34,-1.59,-8.83,-0.25,-1.64,0.64,84:FC:E6:52:4B:58,L,A,22,33.83999999999998,up
43747,298.96906,5.13,-1.71,-8.87,-0.23,-1.7,0.63,84:FC:E6:52:4B:58,L,A,22,34.55999999999998,up
43748,298.96906,4.91,-1.7,-8.73,-0.3,-1.74,0.62,84:FC:E6:52:4B:58,L,A,22,35.27999999999998,up
43749,298.96906,4.67,-1.74,-8.85,-0.35,-1.84,0.61,84:FC:E6:52:4B:58,L,A,22,35.99999999999998,up
43750,298.96906,7.94,-0.45,-6.54,-0.15,-1.17,0.65,84:FC:E6:52:4B:58,L,A,22,36.71999999999998,up
43751,298.96906,-0.35,-0.8,-9.47,-0.21,-1.14,0.07,84:FC:E6:52:4B:58,L,A,22,37.439999999999976,up
43752,298.96906,-0.17,-0.84,-9.74,-0.32,-1.15,0.05,84:FC:E6:52:4B:58,L,A,22,38.159999999999975,up
43753,298.96906,7.62,-0.57,-6.81,-0.19,-1.31,0.64,84:FC:E6:52:4B:58,L,A,22,38.879999999999974,up
43754,298.96906,-4.51,-0.74,-8.02,0.27,-1.23,-0.35,84:FC:E6:52:4B:58,L,A,22,39.59999999999997,up
43755,298.96906,-4.76,-0.84,-7.96,0.26,-1.2,-0.42,84:FC:E6:52:4B:58,L,A,22,40.31999999999997,up
43756,298.96906,-4.9,-0.99,-8.0,0.1,-1.1,-0.39,84:FC:E6:52:4B:58,L,A,22,41.03999999999997,up
43757,298.96906,-4.87,-1.22,-8.01,0.01,-1.1,-0.41,84:FC:E6:52:4B:58,L,A,22,41.75999999999997,up
43758,298.96906,-5.08,-1.19,-8.0,0.07,-1.19,-0.46,84:FC:E6:52:4B:58,L,A,22,42.47999999999997,up
43759,298.96906,-5.13,-1.25,-7.69,0.1,-1.24,-0.42,84:FC:E6:52:4B:58,L,A,22,43.19999999999997,up
43760,298.96906,-5.21,-1.3,-7.38,0.18,-1.26,-0.33,84:FC:E6:52:4B:58,L,A,22,43.919999999999966,up
43761,298.96906,-5.34,-1.2,-7.42,0.22,-1.18,-0.36,84:FC:E6:52:4B:58,L,A,22,44.639999999999965,up
43762,298.96906,-5.33,-1.42,-7.43,0.12,-1.27,-0.32,84:FC:E6:52:4B:58,L,A,22,45.35999999999997,up
43763,298.96906,-4.45,-0.7,-8.06,0.22,-1.28,-0.23,84:FC:E6:52:4B:58,L,A,22,46.07999999999996,up
43764,298.96906,-5.52,-1.37,-7.29,0.14,-1.34,-0.35,84:FC:E6:52:4B:58,L,A,22,46.79999999999996,up
43765,298.96906,-5.86,-1.66,-7.1,-0.05,-1.34,-0.24,84:FC:E6:52:4B:58,L,A,22,47.51999999999996,up
43766,298.96906,-5.81,-1.46,-6.98,-0.02,-1.22,-0.08,84:FC:E6:52:4B:58,L,A,22,48.23999999999996,up
43767,298.96906,-6.04,-1.51,-6.99,-0.01,-1.24,-0.12,84:FC:E6:52:4B:58,L,A,22,48.95999999999996,up
43768,298.96906,-6.12,-1.56,-6.75,0.04,-1.2,-0.07,84:FC:E6:52:4B:58,L,A,22,49.67999999999996,up
43769,298.96906,-6.3,-1.45,-6.46,0.07,-1.18,-0.0,84:FC:E6:52:4B:58,L,A,22,50.39999999999995,up
43770,298.96906,-6.38,-1.29,-6.36,0.09,-1.14,-0.02,84:FC:E6:52:4B:58,L,A,22,51.119999999999955,up
43771,298.96906,-6.35,-1.37,-6.31,0.21,-1.1,-0.04,84:FC:E6:52:4B:58,L,A,22,51.839999999999954,up
43772,298.96906,7.75,-0.8,-6.14,-0.1,-1.3,0.69,84:FC:E6:52:4B:58,L,A,22,52.55999999999995,up
43773,298.96906,7.91,-0.72,-6.81,-0.05,-1.26,0.7,84:FC:E6:52:4B:58,L,A,22,53.27999999999995,up
43774,298.96906,-5.73,-1.55,-7.31,0.05,-1.37,-0.37,84:FC:E6:52:4B:58,L,A,22,53.99999999999995,up
43775,298.96906,-0.55,-0.67,-9.46,-0.17,-1.18,0.02,84:FC:E6:52:4B:58,L,A,22,54.71999999999995,up
43776,298.96906,-4.31,-0.69,-7.95,0.2,-1.32,-0.23,84:FC:E6:52:4B:58,L,A,22,55.43999999999995,up
43777,298.96906,-3.96,-0.71,-8.12,0.35,-1.4,-0.17,84:FC:E6:52:4B:58,L,A,22,56.15999999999995,up
43778,298.96906,-0.65,-0.63,-9.66,-0.21,-1.23,0.03,84:FC:E6:52:4B:58,L,A,22,56.879999999999946,up
43779,298.96906,-0.75,-0.61,-9.6,-0.16,-1.23,0.1,84:FC:E6:52:4B:58,L,A,22,57.599999999999945,up
43780,298.96906,-0.8,-0.64,-9.44,-0.15,-1.2,0.11,84:FC:E6:52:4B:58,L,A,22,58.31999999999994,up
43781,298.96906,-1.0,-0.47,-9.51,-0.13,-1.22,0.09,84:FC:E6:52:4B:58,L,A,22,59.03999999999994,up
43782,298.96906,-1.13,-0.56,-9.69,-0.14,-1.28,0.1,84:FC:E6:52:4B:58,L,A,22,59.75999999999994,up
43783,298.96906,-1.24,-0.63,-9.55,-0.18,-1.35,0.13,84:FC:E6:52:4B:58,L,A,22,60.47999999999994,up
43784,298.96906,-1.43,-0.48,-9.35,-0.09,-1.36,0.19,84:FC:E6:52:4B:58,L,A,22,61.19999999999994,up
43785,298.96906,-1.6,-0.31,-9.47,0.04,-1.37,0.17,84:FC:E6:52:4B:58,L,A,22,61.91999999999994,up
43786,298.96906,-1.75,-0.28,-9.47,0.13,-1.41,0.16,84:FC:E6:52:4B:58,L,A,22,62.63999999999994,up
43787,298.96906,-4.13,-0.67,-8.01,0.24,-1.36,-0.19,84:FC:E6:52:4B:58,L,A,22,63.359999999999935,up
43788,298.96906,-1.98,-0.4,-9.42,0.19,-1.43,0.14,84:FC:E6:52:4B:58,L,A,22,64.07999999999994,up
43789,298.96906,-2.31,-0.61,-9.0,0.17,-1.48,0.11,84:FC:E6:52:4B:58,L,A,22,64.79999999999994,up
43790,298.96906,-2.44,-0.51,-8.98,0.19,-1.4,0.12,84:FC:E6:52:4B:58,L,A,22,65.51999999999994,up
43791,298.96906,-2.59,-0.57,-9.12,0.15,-1.39,0.12,84:FC:E6:52:4B:58,L,A,22,66.23999999999994,up
43792,298.96906,-2.74,-0.66,-8.99,0.18,-1.41,0.08,84:FC:E6:52:4B:58,L,A,22,66.95999999999994,up
43793,298.96906,-2.98,-0.54,-8.76,0.2,-1.44,0.04,84:FC:E6:52:4B:58,L,A,22,67.67999999999994,up
43794,298.96906,-3.23,-0.48,-8.83,0.12,-1.44,-0.01,84:FC:E6:52:4B:58,L,A,22,68.39999999999993,up
43795,298.96906,-3.28,-0.56,-8.86,0.22,-1.47,-0.04,84:FC:E6:52:4B:58,L,A,22,69.11999999999993,up
43796,298.96906,-3.47,-0.48,-8.62,0.35,-1.42,-0.1,84:FC:E6:52:4B:58,L,A,22,69.83999999999993,up
43797,298.96906,-3.65,-0.69,-8.54,0.32,-1.46,-0.13,84:FC:E6:52:4B:58,L,A,22,70.55999999999993,up
43798,298.96906,-3.79,-0.82,-8.39,0.33,-1.41,-0.12,84:FC:E6:52:4B:58,L,A,22,71.27999999999993,up
43799,298.96906,-2.22,-0.49,-9.3,0.19,-1.47,0.11,84:FC:E6:52:4B:58,L,A,22,71.99999999999993,up
43800,301.96932,-8.05,-2.83,-3.48,0.26,0.14,-0.15,84:FC:E6:52:4B:58,L,A,22,72.71999999999993,up
43801,301.96932,-8.08,-2.35,-3.95,0.06,0.06,-0.17,84:FC:E6:52:4B:58,L,A,22,73.43999999999993,up
43802,301.96932,-8.09,-2.38,-3.92,0.03,0.04,-0.19,84:FC:E6:52:4B:58,L,A,22,74.15999999999993,up
43803,301.96932,-7.83,-2.51,-4.05,0.02,0.07,-0.17,84:FC:E6:52:4B:58,L,A,22,74.87999999999992,up
43804,301.96932,-8.12,-2.54,-4.0,0.14,0.05,-0.14,84:FC:E6:52:4B:58,L,A,22,75.59999999999992,up
43805,301.96932,-8.11,-2.73,-3.97,-0.09,0.04,-0.1,84:FC:E6:52:4B:58,L,A,22,76.31999999999992,up
43806,301.96932,-7.91,-2.8,-4.03,-0.13,0.03,-0.04,84:FC:E6:52:4B:58,L,A,22,77.03999999999992,up
43807,301.96932,-7.99,-2.48,-4.09,-0.01,0.01,0.0,84:FC:E6:52:4B:58,L,A,22,77.75999999999992,up
43808,301.96932,-8.12,-2.55,-3.91,-0.03,-0.03,-0.02,84:FC:E6:52:4B:58,L,A,22,78.47999999999992,up
43809,301.96932,-8.07,-2.54,-3.83,-0.07,0.01,0.03,84:FC:E6:52:4B:58,L,A,22,79.19999999999992,up
43810,301.96932,-7.95,-2.41,-3.79,-0.05,0.06,-0.01,84:FC:E6:52:4B:58,L,A,22,79.91999999999992,up
43811,301.96932,-8.16,-2.21,-3.81,-0.14,0.07,0.0,84:FC:E6:52:4B:58,L,A,22,80.63999999999992,up
43812,301.96932,-8.09,-2.32,-3.66,-0.19,0.08,-0.06,84:FC:E6:52:4B:58,L,A,22,81.35999999999991,up
43813,301.96932,-7.9,-2.29,-3.72,-0.14,0.07,-0.09,84:FC:E6:52:4B:58,L,A,22,82.07999999999991,up
43814,301.96932,-7.94,-2.25,-3.91,-0.16,0.09,-0.16,84:FC:E6:52:4B:58,L,A,22,82.79999999999991,up
43815,301.96932,-7.87,-2.42,-3.97,-0.17,0.11,-0.21,84:FC:E6:52:4B:58,L,A,22,83.51999999999991,up
43816,301.96932,-7.99,-2.58,-4.08,-0.1,0.08,-0.19,84:FC:E6:52:4B:58,L,A,22,84.23999999999991,up
43817,301.96932,-8.01,-2.56,-4.07,0.02,0.1,-0.15,84:FC:E6:52:4B:58,L,A,22,84.95999999999991,up
43818,301.96932,-8.08,-2.58,-3.97,0.08,0.08,-0.13,84:FC:E6:52:4B:58,L,A,22,85.67999999999991,up
43819,301.96932,-8.05,-2.46,-3.97,0.16,0.13,-0.13,84:FC:E6:52:4B:58,L,A,22,86.3999999999999,up
43820,301.96932,-8.11,-2.42,-3.97,0.31,0.07,-0.17,84:FC:E6:52:4B:58,L,A,22,87.1199999999999,up
43821,301.96932,-7.86,-2.47,-3.96,0.16,0.17,-0.13,84:FC:E6:52:4B:58,L,A,22,87.8399999999999,up
43822,301.96932,-8.0,-2.35,-4.08,0.34,0.1,-0.15,84:FC:E6:52:4B:58,L,A,22,88.5599999999999,up
43823,301.96932,-8.07,-2.15,-3.98,0.24,0.14,-0.22,84:FC:E6:52:4B:58,L,A,22,89.2799999999999,up
43824,301.96932,-8.08,-1.43,-4.34,0.08,-0.17,-0.26,84:FC:E6:52:4B:58,L,A,22,89.9999999999999,up
43825,301.96932,-7.87,-2.03,-4.25,0.2,-0.14,-0.22,84:FC:E6:52:4B:58,L,A,22,90.7199999999999,up
43826,301.96932,-8.11,-1.68,-4.09,0.34,-0.13,-0.22,84:FC:E6:52:4B:58,L,A,22,91.4399999999999,up
43827,301.96932,-7.93,-1.56,-4.24,0.47,-0.08,-0.23,84:FC:E6:52:4B:58,L,A,22,92.1599999999999,up
43828,301.96932,-8.15,-1.9,-4.19,0.54,-0.06,-0.22,84:FC:E6:52:4B:58,L,A,22,92.8799999999999,up
43829,301.96932,-8.23,-1.93,-4.03,0.44,-0.03,-0.19,84:FC:E6:52:4B:58,L,A,22,93.5999999999999,up
43830,301.96932,-8.02,-1.77,-3.98,0.24,0.07,-0.21,84:FC:E6:52:4B:58,L,A,22,94.3199999999999,up
43831,301.96932,-7.84,-1.62,-4.32,0.29,0.03,-0.25,84:FC:E6:52:4B:58,L,A,22,95.03999999999988,up
43832,301.96932,-8.03,-1.91,-4.41,0.36,-0.04,-0.18,84:FC:E6:52:4B:58,L,A,22,95.75999999999988,up
43833,301.96932,-7.98,-2.0,-4.17,0.37,-0.07,-0.19,84:FC:E6:52:4B:58,L,A,22,96.47999999999988,up
43834,301.96932,-7.95,-2.0,-4.04,0.25,-0.02,-0.21,84:FC:E6:52:4B:58,L,A,22,97.19999999999987,up
43835,301.96932,-8.07,-1.89,-4.02,0.22,0.03,-0.23,84:FC:E6:52:4B:58,L,A,22,97.91999999999987,up
43836,301.96932,-8.02,-1.95,-4.05,0.22,0.03,-0.2,84:FC:E6:52:4B:58,L,A,22,98.63999999999989,up
43837,301.96932,-8.12,-2.26,-3.95,0.23,0.09,-0.21,84:FC:E6:52:4B:58,L,A,22,99.35999999999989,up
43838,301.96932,-7.97,-2.1,-3.94,0.25,0.16,-0.24,84:FC:E6:52:4B:58,L,A,22,100.07999999999988,up
43839,301.96932,-8.16,-2.01,-3.96,0.26,0.13,-0.27,84:FC:E6:52:4B:58,L,A,22,100.79999999999988,up
43840,301.96932,-8.0,-2.19,-4.07,0.31,0.08,-0.23,84:FC:E6:52:4B:58,L,A,22,101.51999999999988,up
43841,301.96932,-7.98,-2.58,-3.98,0.42,0.11,-0.21,84:FC:E6:52:4B:58,L,A,22,102.23999999999988,up
43842,301.96932,-8.14,-2.31,-3.9,0.4,0.12,-0.2,84:FC:E6:52:4B:58,L,A,22,102.95999999999988,up
43843,301.96932,-8.01,-2.22,-4.07,0.25,0.07,-0.17,84:FC:E6:52:4B:58,L,A,22,103.67999999999988,up
43844,301.96932,-8.0,-1.41,-4.11,0.17,-0.21,-0.25,84:FC:E6:52:4B:58,L,A,22,104.39999999999988,up
43845,301.96932,-8.14,-2.52,-4.1,0.12,0.13,-0.08,84:FC:E6:52:4B:58,L,A,22,105.11999999999988,up
43846,301.96932,-8.1,-2.39,-3.93,-0.12,0.05,-0.18,84:FC:E6:52:4B:58,L,A,22,105.83999999999988,up
43847,301.96932,-8.05,-2.89,-3.51,0.13,0.29,0.0,84:FC:E6:52:4B:58,L,A,22,106.55999999999987,up
43848,301.96932,-7.99,-2.99,-3.65,0.13,0.29,-0.0,84:FC:E6:52:4B:58,L,A,22,107.27999999999987,up
43849,301.96932,-8.09,-3.06,-3.68,0.06,0.28,0.01,84:FC:E6:52:4B:58,L,A,22,107.99999999999989,up
43850,301.96932,-8.02,-2.94,-3.48,-0.04,0.31,0.02,84:FC:E6:52:4B:58,L,A,22,108.71999999999989,up
43851,301.96932,-8.01,-2.79,-3.35,-0.01,0.39,0.04,84:FC:E6:52:4B:58,L,A,22,109.43999999999988,up
43852,301.96932,-8.05,-2.8,-3.51,-0.02,0.44,0.01,84:FC:E6:52:4B:58,L,A,22,110.15999999999988,up
43853,301.96932,-7.98,-3.03,-3.52,0.0,0.45,0.02,84:FC:E6:52:4B:58,L,A,22,110.87999999999988,up
43854,301.96932,-8.02,-2.93,-3.55,-0.06,0.51,0.02,84:FC:E6:52:4B:58,L,A,22,111.59999999999988,up
43855,301.96932,-7.97,-2.77,-3.42,-0.16,0.61,-0.01,84:FC:E6:52:4B:58,L,A,22,112.31999999999988,up
43856,301.96932,-7.9,-2.77,-3.51,-0.18,0.63,-0.09,84:FC:E6:52:4B:58,L,A,22,113.03999999999986,up
43857,301.96932,-7.93,-2.98,-3.78,-0.05,0.69,-0.09,84:FC:E6:52:4B:58,L,A,22,113.75999999999986,up
43858,301.96932,-7.87,-2.9,-3.86,0.15,0.71,-0.1,84:FC:E6:52:4B:58,L,A,22,114.47999999999986,up
43859,301.96932,-7.82,-2.8,-3.89,0.21,0.75,-0.12,84:FC:E6:52:4B:58,L,A,22,115.19999999999986,up
43860,301.96932,-7.76,-2.96,-3.96,0.29,0.76,-0.1,84:FC:E6:52:4B:58,L,A,22,115.91999999999986,up
43861,301.96932,-7.78,-2.95,-4.02,0.42,0.79,-0.09,84:FC:E6:52:4B:58,L,A,22,116.63999999999986,up
43862,301.96932,-7.74,-2.98,-4.07,0.32,0.82,-0.08,84:FC:E6:52:4B:58,L,A,22,117.35999999999986,up
43863,301.96932,-7.73,-3.25,-4.25,0.12,0.75,-0.05,84:FC:E6:52:4B:58,L,A,22,118.07999999999986,up
43864,301.96932,-7.73,-3.18,-4.31,0.04,0.77,-0.01,84:FC:E6:52:4B:58,L,A,22,118.79999999999986,up
43865,301.96932,-7.64,-3.01,-4.48,0.04,0.77,-0.0,84:FC:E6:52:4B:58,L,A,22,119.51999999999984,up
43866,301.96932,-8.08,-2.86,-3.49,0.19,0.25,-0.0,84:FC:E6:52:4B:58,L,A,22,120.23999999999984,up
43867,301.96932,-8.1,-2.42,-4.08,0.06,0.07,-0.12,84:FC:E6:52:4B:58,L,A,22,120.95999999999984,up
43868,301.96932,-8.04,-3.08,-3.74,0.2,0.21,0.0,84:FC:E6:52:4B:58,L,A,22,121.67999999999984,up
43869,301.96932,-7.92,-3.2,-3.74,0.14,0.23,-0.1,84:FC:E6:52:4B:58,L,A,22,122.39999999999984,up
43870,301.96932,-7.98,-2.21,-3.91,-0.29,0.06,-0.26,84:FC:E6:52:4B:58,L,A,22,123.11999999999983,up
43871,301.96932,-7.96,-2.31,-3.88,-0.43,0.05,-0.29,84:FC:E6:52:4B:58,L,A,22,123.83999999999985,up
43872,301.96932,-8.12,-2.44,-4.01,-0.5,0.03,-0.33,84:FC:E6:52:4B:58,L,A,22,124.55999999999985,up
43873,301.96932,-8.16,-2.44,-3.85,-0.57,0.01,-0.38,84:FC:E6:52:4B:58,L,A,22,125.27999999999984,up
43874,301.96932,-7.99,-2.38,-3.65,-0.55,0.04,-0.41,84:FC:E6:52:4B:58,L,A,22,125.99999999999984,up
43875,301.96932,-8.01,-1.84,-3.56,-0.34,0.06,-0.38,84:FC:E6:52:4B:58,L,A,22,126.71999999999984,up
43876,301.96932,-7.92,-2.65,-3.49,-0.07,0.12,-0.32,84:FC:E6:52:4B:58,L,A,22,127.43999999999984,up
43877,301.96932,-8.06,-2.82,-3.59,0.06,0.09,-0.27,84:FC:E6:52:4B:58,L,A,22,128.15999999999983,up
